parentid,childid,relation,order
900dad7b,b06e6238,is_a,0
900dad7b,49597b01,is_a,0
900dad7b,dcc92696,is_a,0
900dad7b,78e465db,is_a,0
e1ec0bd8,97a07852,is_a,0
e1ec0bd8,28131310,is_a,0
e1ec0bd8,cf303645,is_a,0
e1ec0bd8,67bab8f9,is_a,0
1d70eda2,f9022de4,is_a,0
1d70eda2,7e324d10,is_a,0
1d70eda2,c46f86b8,is_a,0
1d70eda2,358c5b51,is_a,0
1d70eda2,28736dc8,is_a,0
1d70eda2,90d4ca94,is_a,0
1d70eda2,1dee6b3e,is_a,0
1d70eda2,01d3e533,is_a,0
1d70eda2,0aaafd32,is_a,0
1d70eda2,fbe63571,is_a,0
1d70eda2,6e08fdb9,is_a,0
1d70eda2,f1fb923d,is_a,0
1d70eda2,b89dd897,is_a,0
1d70eda2,cbdcd018,is_a,0
1d70eda2,65a1460c,is_a,0
a3aaa145,e222c0c1,is_a,0
a3aaa145,c4bdfd39,is_a,0
a3aaa145,65705814,is_a,0
a3aaa145,8883b0db,is_a,0
a3aaa145,aac80881,is_a,0
a3aaa145,d54c591e,is_a,0
a3aaa145,4308c9b9,is_a,0
a3aaa145,f5da9c77,is_a,0
a3aaa145,cb1993da,is_a,0
a3aaa145,e5fb4081,is_a,0
5a7cd633,09537cfe,is_a,0
5a7cd633,b583c4bf,is_a,0
5a7cd633,6f372c11,is_a,0
5a7cd633,06e54921,is_a,0
5a7cd633,88b533ea,is_a,0
154958c5,c3228f10,is_a,0
154958c5,28736dc8,is_a,0
154958c5,9b4b40ec,is_a,0
154958c5,489b9397,is_a,0
9bbc913a,8df425a7,is_a,0
9bbc913a,3f434697,is_a,0
9bbc913a,11926443,is_a,0
9bbc913a,95c0bbc5,is_a,0
9bbc913a,68e3971c,is_a,0
9bbc913a,4d199630,is_a,0
3e483716,84ea629f,is_a,0
3e483716,4a32609e,is_a,0
3e483716,37c889ef,is_a,0
3e483716,8318503e,is_a,0
3e483716,62ae9bf3,is_a,0
81927a54,489b9397,is_a,0
81927a54,5877d304,is_a,0
81927a54,ccb611b2,is_a,0
81927a54,0402a240,is_a,0
81927a54,3a713b60,is_a,0
42398e6a,a31a6f5c,is_a,0
42398e6a,c943e97f,is_a,0
42398e6a,5877d304,is_a,0
42398e6a,383bd247,is_a,0
42398e6a,3c707a26,is_a,0
42398e6a,489b9397,is_a,0
42398e6a,654f9910,is_a,0
42398e6a,c6c23f0a,is_a,0
42398e6a,b13c3241,is_a,0
42398e6a,89a165a1,is_a,0
bf137321,a31a6f5c,is_a,0
bf137321,5877d304,is_a,0
bf137321,42cf3227,is_a,0
bf137321,489b9397,is_a,0
bf137321,4cd11135,is_a,0
bf137321,0402a240,is_a,0
bf137321,0014c21b,is_a,0
bf137321,88b8d127,is_a,0
ac23b47f,6fcec557,is_a,0
ac23b47f,8d1ddc27,is_a,0
ac23b47f,41354234,is_a,0
ac23b47f,9214f789,is_a,0
ac23b47f,d7dfb03a,is_a,0
ac23b47f,713d2566,is_a,0
9214f789,f3887b3e,is_a,0
9214f789,713d2566,is_a,0
9214f789,bdbb57b3,is_a,0
9214f789,f04cc4a2,is_a,0
9214f789,3215be36,is_a,0
b706d5b3,9ebb0112,is_a,0
b706d5b3,615a4753,is_a,0
b706d5b3,3d2792c3,is_a,0
b706d5b3,fb00fe9b,is_a,0
a3fd0335,ac23b47f,is_a,0
a3fd0335,619bf3a6,is_a,0
a3fd0335,72d162bf,is_a,0
a3fd0335,649fc0c7,is_a,0
a3fd0335,09a096ea,is_a,0
cb3aa610,489b9397,is_a,0
cb3aa610,0402a240,is_a,0
cb3aa610,ccb611b2,is_a,0
cb3aa610,5877d304,is_a,0
cb3aa610,440775f4,is_a,0
cb3aa610,082aa3f8,is_a,0
cb3aa610,74e61626,is_a,0
72d162bf,ac3a48ff,is_a,0
72d162bf,31d1fefa,is_a,0
72d162bf,f1628d4d,is_a,0
72d162bf,85eb22d9,is_a,0
72d162bf,b43ed80d,is_a,0
72d162bf,12b8f39c,is_a,0
72d162bf,ae8865a6,is_a,0
72d162bf,90fe0e33,is_a,0
72d162bf,e690ec7b,is_a,0
72d162bf,652c72e0,is_a,0
72d162bf,c814fd1e,is_a,0
72d162bf,e295dc33,is_a,0
72d162bf,d585e768,is_a,0
72d162bf,d8de1053,is_a,0
72d162bf,e68570eb,is_a,0
e3ca9dc2,c8339cd1,is_a,0
e3ca9dc2,64fa0947,is_a,0
e3ca9dc2,9e14f274,is_a,0
e3ca9dc2,87044859,is_a,0
e3ca9dc2,e6fa0341,is_a,0
e3ca9dc2,2fe36a13,is_a,0
9805da38,be9b0d71,is_a,0
9805da38,4b12a3a3,is_a,0
9805da38,9c535c71,is_a,0
9805da38,95227743,is_a,0
9805da38,43dfa6c4,is_a,0
9805da38,78e465db,is_a,0
9805da38,165ae504,is_a,0
9805da38,dcf5d15a,is_a,0
9805da38,d3c00dfb,is_a,0
9805da38,9c1962cb,is_a,0
9805da38,1360cf20,is_a,0
9805da38,524eb06b,is_a,0
9805da38,fc29d8ec,is_a,0
9805da38,f39c5cfe,is_a,0
90d4ca94,9805da38,is_a,0
90d4ca94,ee142967,is_a,0
90d4ca94,c9269656,is_a,0
90d4ca94,73f9e98a,is_a,0
90d4ca94,274089e9,is_a,0
f9d94bfc,4b12a3a3,is_a,0
f9d94bfc,0f57e8d6,is_a,0
f9d94bfc,609d21af,is_a,0
f9d94bfc,afd9f2f4,is_a,0
f9d94bfc,e305e600,is_a,0
41dc38e5,64b7efc1,is_a,0
41dc38e5,23edbc39,is_a,0
41dc38e5,5ef7ef67,is_a,0
41dc38e5,b28876df,is_a,0
41dc38e5,c9390101,is_a,0
41dc38e5,a40c2eb4,is_a,0
41dc38e5,750d39f4,is_a,0
931d0bdb,f4b00baf,is_a,0
931d0bdb,67e5f96b,is_a,0
931d0bdb,26ab9fcd,is_a,0
931d0bdb,268201a0,is_a,0
931d0bdb,bf98a6b9,is_a,0
931d0bdb,3a0265f1,is_a,0
931d0bdb,3fbe3751,is_a,0
931d0bdb,30fc6b99,is_a,0
931d0bdb,f7331353,is_a,0
931d0bdb,cf689f77,is_a,0
931d0bdb,b1b00a57,is_a,0
931d0bdb,81825035,is_a,0
931d0bdb,68b05ead,is_a,0
931d0bdb,38cc2a21,is_a,0
931d0bdb,4ece25cb,is_a,0
3437fb3d,28131310,is_a,0
3437fb3d,affa26bd,is_a,0
3437fb3d,d555f485,is_a,0
3437fb3d,deeb5197,is_a,0
3437fb3d,024b1c3f,is_a,0
3437fb3d,7a7675a5,is_a,0
3437fb3d,47685690,is_a,0
3437fb3d,75b04a68,is_a,0
af28bdaf,c619e36a,is_a,0
af28bdaf,ff821215,is_a,0
af28bdaf,25b7b217,is_a,0
af28bdaf,0c274416,is_a,0
af28bdaf,147c1943,is_a,0
af28bdaf,405cf1c4,is_a,0
af28bdaf,0b8009ec,is_a,0
357ea24a,88867e23,is_a,0
357ea24a,1eae6486,is_a,0
357ea24a,e018b40e,is_a,0
357ea24a,bc223d91,is_a,0
357ea24a,9f914691,is_a,0
3af5809e,41fc370c,is_a,0
3af5809e,28131310,is_a,0
3af5809e,198e6521,is_a,0
3af5809e,00fdfc7c,is_a,0
3af5809e,01e26465,is_a,0
3af5809e,c591ecff,is_a,0
3af5809e,2a0964d2,is_a,0
3af5809e,cf303645,is_a,0
e9c08b56,997d9f6a,is_a,0
e9c08b56,2c1eb6e5,is_a,0
e9c08b56,87b9666b,is_a,0
e9c08b56,79562d5a,is_a,0
e9c08b56,1b785b32,is_a,0
e9c08b56,1822d825,is_a,0
e9c08b56,3512eb70,is_a,0
e9c08b56,5624599a,is_a,0
ee74cc0b,aac80881,is_a,0
ee74cc0b,6703af34,is_a,0
ee74cc0b,91439357,is_a,0
ee74cc0b,1694935c,is_a,0
ee74cc0b,20e5be4f,is_a,0
98ac71ba,f4b00baf,is_a,0
98ac71ba,67e5f96b,is_a,0
98ac71ba,268201a0,is_a,0
98ac71ba,9d0a52e4,is_a,0
98ac71ba,bd8888e7,is_a,0
75b04a68,34e0f986,is_a,0
75b04a68,f6256298,is_a,0
75b04a68,a469a1f6,is_a,0
75b04a68,d15210f5,is_a,0
75b04a68,aa97a216,is_a,0
75b04a68,ee5e7418,is_a,0
75b04a68,3ed29b00,is_a,0
75b04a68,0c9de924,is_a,0
75b04a68,8c8106df,is_a,0
75b04a68,13cd7cbb,is_a,0
0279a842,a1021ea3,is_a,0
0279a842,9805da38,is_a,0
0279a842,a56b34fb,is_a,0
0279a842,3b3829c1,is_a,0
2a7c3cc3,c839a395,is_a,0
2a7c3cc3,c0ee7fb1,is_a,0
2a7c3cc3,799d012f,is_a,0
2a7c3cc3,d9974f61,is_a,0
2a7c3cc3,ef75aa62,is_a,0
a9161e49,d9974f61,is_a,0
a9161e49,94e5dcc1,is_a,0
a9161e49,100a1097,is_a,0
a9161e49,c0ee7fb1,is_a,0
0e8f5e6c,d9974f61,is_a,0
0e8f5e6c,939484c6,is_a,0
0e8f5e6c,2b8f5493,is_a,0
0e8f5e6c,d82c1f55,is_a,0
c0ee7fb1,706331d7,is_a,0
c0ee7fb1,ed841143,is_a,0
c0ee7fb1,bb2d8b8f,is_a,0
c0ee7fb1,f9f0f643,is_a,0
c0ee7fb1,5bfee929,is_a,0
b8984d50,c839a395,is_a,0
b8984d50,0d9e0985,is_a,0
b8984d50,65b2001b,is_a,0
b8984d50,2ebef0d0,is_a,0
b8984d50,3453ad37,is_a,0
b8984d50,c50818e1,is_a,0
b8984d50,6a6fbbf4,is_a,0
b8984d50,0b91fd5d,is_a,0
b8984d50,13c577db,is_a,0
b8984d50,eab70557,is_a,0
b8984d50,d54c591e,is_a,0
b8984d50,48564e08,is_a,0
b8984d50,aac80881,is_a,0
b8984d50,27ac6e1a,is_a,0
b8984d50,28131310,is_a,0
b8984d50,198e6521,is_a,0
b8984d50,cf303645,is_a,0
b8984d50,42061d2e,is_a,0
60e74a90,4dcd202d,is_a,0
60e74a90,1eef20ad,is_a,0
60e74a90,e088faa7,is_a,0
60e74a90,efb53e33,is_a,0
60e74a90,44c4fd27,is_a,0
59857bf3,3f534cb3,is_a,0
59857bf3,bf166066,is_a,0
59857bf3,cd88b374,is_a,0
59857bf3,67658b68,is_a,0
59857bf3,2f3c7529,is_a,0
a5b3ca3f,f3c15fc5,is_a,0
a5b3ca3f,b8fc1647,is_a,0
a5b3ca3f,cd9c6bcf,is_a,0
a5b3ca3f,433031a3,is_a,0
a5b3ca3f,da9e8701,is_a,0
a5b3ca3f,3a5ab279,is_a,0
85e200cf,a0161a65,is_a,0
85e200cf,0b91fd5d,is_a,0
85e200cf,d54c591e,is_a,0
85e200cf,f224cc4e,is_a,0
85e200cf,b331bc83,is_a,0
8e88c6b0,cbba59a5,is_a,0
8e88c6b0,28131310,is_a,0
8e88c6b0,40490eb9,is_a,0
8e88c6b0,72d162bf,is_a,0
8e88c6b0,5a53a779,is_a,0
1b75e34e,ec5465aa,is_a,0
1b75e34e,f771134e,is_a,0
1b75e34e,e4b37ea8,is_a,0
1b75e34e,73f00585,is_a,0
1b75e34e,b92f2991,is_a,0
1b75e34e,c0158153,is_a,0
1b75e34e,bdb6d9f9,is_a,0
1b75e34e,c43a4b99,is_a,0
1b75e34e,17b4c8ac,is_a,0
1b75e34e,3fee6775,is_a,0
884afd28,0f63000c,is_a,0
884afd28,84ea629f,is_a,0
884afd28,9805da38,is_a,0
884afd28,3a494662,is_a,0
8fff191b,fdac821f,is_a,0
8fff191b,3a494662,is_a,0
8fff191b,01e80517,is_a,0
8fff191b,051d7330,is_a,0
8fff191b,fc89479b,is_a,0
8fff191b,72de9119,is_a,0
8fff191b,dff31df7,is_a,0
8fff191b,28b17cd1,is_a,0
8fff191b,c629c1c0,is_a,0
8fff191b,28131310,is_a,0
82cfb57f,b270a8ac,is_a,0
82cfb57f,6e230129,is_a,0
82cfb57f,fded5b0d,is_a,0
82cfb57f,8fff191b,is_a,0
82cfb57f,42aa0826,is_a,0
82cfb57f,d54e0c6f,is_a,0
82cfb57f,985534b9,is_a,0
82cfb57f,36617e0e,is_a,0
82cfb57f,72de9119,is_a,0
82cfb57f,28131310,is_a,0
4071c3e6,09320378,is_a,0
4071c3e6,fa750b1f,is_a,0
4071c3e6,3a494662,is_a,0
4071c3e6,4a5f80dc,is_a,0
4071c3e6,46a71355,is_a,0
4071c3e6,6e02499e,is_a,0
4071c3e6,50743ea0,is_a,0
4071c3e6,68933c7f,is_a,0
4071c3e6,d514c19e,is_a,0
4071c3e6,ed950bb5,is_a,0
4071c3e6,72de9119,is_a,0
4071c3e6,bc03c3db,is_a,0
bc3e4c1f,caad9525,is_a,0
bc3e4c1f,eafe7cc3,is_a,0
bc3e4c1f,84ea629f,is_a,0
bc3e4c1f,a1021ea3,is_a,0
bc3e4c1f,9805da38,is_a,0
bc3e4c1f,802163de,is_a,0
bc3e4c1f,c6223d1d,is_a,0
bc3e4c1f,14f89f2d,is_a,0
bc3e4c1f,d7e44844,is_a,0
bc3e4c1f,ffd4ed5f,is_a,0
62ae9bf3,dff31df7,is_a,0
62ae9bf3,2e845be0,is_a,0
62ae9bf3,6b917bf0,is_a,0
62ae9bf3,b0eb6e5c,is_a,0
62ae9bf3,cc9ec266,is_a,0
85dd832e,3a494662,is_a,0
85dd832e,deae05d0,is_a,0
85dd832e,28131310,is_a,0
85dd832e,c0255c20,is_a,0
9fac61cc,84ea629f,is_a,0
9fac61cc,8318503e,is_a,0
9fac61cc,62ae9bf3,is_a,0
9fac61cc,85dd832e,is_a,0
9fac61cc,1c49623b,is_a,0
9fac61cc,86574915,is_a,0
9fac61cc,a1021ea3,is_a,0
1c49623b,0f63000c,is_a,0
1c49623b,52ac2317,is_a,0
1c49623b,d736a9fb,is_a,0
1c49623b,c6b19ac2,is_a,0
1c49623b,e4455eb9,is_a,0
1c49623b,8fff191b,is_a,0
1c49623b,82cfb57f,is_a,0
1c49623b,bf74c331,is_a,0
1c49623b,9a4db4d9,is_a,0
1c49623b,c39f6fc0,is_a,0
f20cb565,c00feec0,is_a,0
f20cb565,eb9b79fd,is_a,0
f20cb565,7347f4c9,is_a,0
f20cb565,daa23975,is_a,0
f20cb565,1df4e9bc,is_a,0
f20cb565,8151369e,is_a,0
f20cb565,ffb5ec00,is_a,0
666efa77,bdaa820d,is_a,0
666efa77,0837c46b,is_a,0
666efa77,f20cb565,is_a,0
666efa77,6aacc8ae,is_a,0
666efa77,28c262c9,is_a,0
666efa77,b1b83395,is_a,0
666efa77,c24676f4,is_a,0
666efa77,0b39d41b,is_a,0
41fc370c,3453ad37,is_a,0
41fc370c,7f7d41a7,is_a,0
41fc370c,d09899ea,is_a,0
41fc370c,0b37af3c,is_a,0
41fc370c,6a6fbbf4,is_a,0
41fc370c,e200ae7d,is_a,0
41fc370c,ef68303c,is_a,0
41fc370c,8e897902,is_a,0
41fc370c,cd88b374,is_a,0
41fc370c,58b2b35e,is_a,0
8dba2141,3c63f764,is_a,0
8dba2141,f290d8d8,is_a,0
8dba2141,cd88b374,is_a,0
8dba2141,87a97350,is_a,0
8dba2141,bbf912a8,is_a,0
8dba2141,70df7488,is_a,0
8dba2141,5f193ad3,is_a,0
8dba2141,9b23898a,is_a,0
8dba2141,639891a1,is_a,0
8dba2141,97237c1f,is_a,0
37195e54,eec8abf7,is_a,0
37195e54,cb1f1610,is_a,0
37195e54,4f263d91,is_a,0
37195e54,9c1e2ed8,is_a,0
37195e54,e92cfc09,is_a,0
37195e54,9805da38,is_a,0
37195e54,61abf597,is_a,0
37195e54,7a77b983,is_a,0
37195e54,fb21eef0,is_a,0
37195e54,a365e654,is_a,0
d318455f,93110541,is_a,0
d318455f,3dc7ec32,is_a,0
d318455f,133789aa,is_a,0
d318455f,cd7d977c,is_a,0
d318455f,abc6bf1d,is_a,0
6e9a1c49,7305e53e,is_a,0
6e9a1c49,d67b969e,is_a,0
6e9a1c49,2f66bbe7,is_a,0
6e9a1c49,467cada8,is_a,0
6e9a1c49,e2fd6a2c,is_a,0
10213c26,84ea629f,is_a,0
10213c26,37c889ef,is_a,0
10213c26,62ae9bf3,is_a,0
10213c26,8318503e,is_a,0
10213c26,d318455f,is_a,0
e92cfc09,0f63000c,is_a,0
e92cfc09,84ea629f,is_a,0
e92cfc09,62ae9bf3,is_a,0
e92cfc09,9c1e2ed8,is_a,0
e92cfc09,1a0612e0,is_a,0
e92cfc09,91cb8846,is_a,0
e92cfc09,9768d49a,is_a,0
e92cfc09,042ea945,is_a,0
e92cfc09,eafe7cc3,is_a,0
e92cfc09,4c67d263,is_a,0
cf689f77,044d6196,is_a,0
cf689f77,121465a7,is_a,0
cf689f77,11340eee,is_a,0
cf689f77,58b4ff6e,is_a,0
cf689f77,bba825bf,is_a,0
cf689f77,f1b20c73,is_a,0
cf689f77,b2bb2e70,is_a,0
1ddeb3a9,53e1767c,is_a,0
1ddeb3a9,8103e5ed,is_a,0
1ddeb3a9,a39a1f1a,is_a,0
1ddeb3a9,4d8da90c,is_a,0
1ddeb3a9,dd1b8ecf,is_a,0
1ddeb3a9,1b1cab79,is_a,0
b2c95af8,7be559d6,is_a,0
b2c95af8,50fdc011,is_a,0
b2c95af8,c839a395,is_a,0
b2c95af8,28131310,is_a,0
b2c95af8,f5c1e461,is_a,0
b2c95af8,b2becbc7,is_a,0
b2c95af8,1b785b32,is_a,0
b2c95af8,92bcebcb,is_a,0
b2c95af8,ce8b1a55,is_a,0
b2c95af8,cdeb1390,is_a,0
d15210f5,fdddbc4a,is_a,0
d15210f5,b27ba0cf,is_a,0
d15210f5,77641087,is_a,0
d15210f5,238352a0,is_a,0
d15210f5,9fbe6c95,is_a,0
d15210f5,af096371,is_a,0
0e198191,97a07852,is_a,0
0e198191,68ae9254,is_a,0
0e198191,77b8bebc,is_a,0
0e198191,0b37af3c,is_a,0
0e198191,dd8f0ecd,is_a,0
0e198191,7abade27,is_a,0
0e198191,f55eb87a,is_a,0
b0f8b221,9c0297cf,is_a,0
b0f8b221,4694be41,is_a,0
b0f8b221,a7c3097a,is_a,0
b0f8b221,afd9f2f4,is_a,0
b0f8b221,609d21af,is_a,0
b0f8b221,28131310,is_a,0
b0f8b221,f5c1e461,is_a,0
b0f8b221,2ebef0d0,is_a,0
b0f8b221,65b2001b,is_a,0
b0f8b221,cdeb1390,is_a,0
b0f8b221,198e6521,is_a,0
b0f8b221,0d9e0985,is_a,0
b0f8b221,43a9b761,is_a,0
b0f8b221,b0ef9dbf,is_a,0
b0f8b221,8969a1ca,is_a,0
cc62dffe,daa23975,is_a,0
cc62dffe,6703af34,is_a,0
cc62dffe,1d7af153,is_a,0
cc62dffe,b97ee5ea,is_a,0
d6c9da2d,091ba7ac,is_a,0
d6c9da2d,87a97350,is_a,0
d6c9da2d,bbf912a8,is_a,0
d6c9da2d,f0f06098,is_a,0
d6c9da2d,87c3f7c9,is_a,0
3d2792c3,28131310,is_a,0
3d2792c3,f5c1e461,is_a,0
3d2792c3,4b6f7df4,is_a,0
3d2792c3,ab249c2b,is_a,0
3d2792c3,76efbda7,is_a,0
3d2792c3,4399fa3a,is_a,0
3d2792c3,d1efcfb1,is_a,0
8827c48b,c342be70,is_a,0
8827c48b,26536257,is_a,0
8827c48b,d54c591e,is_a,0
8827c48b,6a6fbbf4,is_a,0
8827c48b,ccccec4e,is_a,0
8827c48b,eab70557,is_a,0
076c8121,a66a61ab,is_a,0
076c8121,65b2001b,is_a,0
076c8121,2ebef0d0,is_a,0
076c8121,aea023dd,is_a,0
076c8121,5d390f96,is_a,0
076c8121,7206d618,is_a,0
076c8121,28131310,is_a,0
076c8121,aac80881,is_a,0
076c8121,520a0c33,is_a,0
076c8121,a9714976,is_a,0
076c8121,7754c6d0,is_a,0
076c8121,e7ebe531,is_a,0
076c8121,24f1be3c,is_a,0
076c8121,489b9397,is_a,0
076c8121,a7911c9a,is_a,0
076c8121,c6c23f0a,is_a,0
076c8121,97a07852,is_a,0
07a89683,95d24236,is_a,0
07a89683,0748adf3,is_a,0
07a89683,a25ed1a1,is_a,0
07a89683,e9d61392,is_a,0
5d390f96,59857bf3,is_a,0
5d390f96,bc8f3523,is_a,0
5d390f96,6fcec557,is_a,0
5d390f96,6b45c034,is_a,0
5d390f96,77f43990,is_a,0
7b55c699,8121e951,is_a,0
7b55c699,6fd62773,is_a,0
7b55c699,4b241a0a,is_a,0
7b55c699,cb0c32b0,is_a,0
7b55c699,31ad3212,is_a,0
06aa333e,22029309,is_a,0
06aa333e,2360bf4f,is_a,0
06aa333e,df2014ff,is_a,0
06aa333e,f7376e6a,is_a,0
06aa333e,19e4d22d,is_a,0
06aa333e,bbbb362b,is_a,0
06aa333e,d8aa1050,is_a,0
06aa333e,4544a29d,is_a,0
06aa333e,29b49f78,is_a,0
06aa333e,dd7458cb,is_a,0
06aa333e,1b29061d,is_a,0
06aa333e,4108c2f6,is_a,0
86316819,a7da605d,is_a,0
86316819,17d645a9,is_a,0
86316819,8b61b3da,is_a,0
86316819,bbfd0a01,is_a,0
86316819,41b4fc56,is_a,0
86316819,06ab6051,is_a,0
86316819,e845a037,is_a,0
86316819,dc20c627,is_a,0
08feec49,61628afe,is_a,0
08feec49,49bb3d2b,is_a,0
08feec49,716d5d96,is_a,0
08feec49,fc4902c0,is_a,0
08feec49,8ed9e941,is_a,0
08feec49,f7855984,is_a,0
08feec49,d8aa1050,is_a,0
08feec49,3efd3911,is_a,0
08feec49,c32f4baf,is_a,0
a7140d4c,f1628d4d,is_a,0
a7140d4c,85eb22d9,is_a,0
a7140d4c,f5a89387,is_a,0
a7140d4c,6fcec557,is_a,0
a7140d4c,eddbede8,is_a,0
a7140d4c,d4fe19f3,is_a,0
a7140d4c,fab0ab48,is_a,0
a7140d4c,fc3318b9,is_a,0
a7140d4c,bcb7e62c,is_a,0
a7140d4c,ffd0e6ee,is_a,0
a7140d4c,86b4b28a,is_a,0
a7140d4c,30a98fc0,is_a,0
a7140d4c,87e6752a,is_a,0
a7140d4c,e690ec7b,is_a,0
a7140d4c,a734ad0f,is_a,0
a7140d4c,7ad6d08f,is_a,0
a7140d4c,846ab4e0,is_a,0
a7140d4c,198e6521,is_a,0
a7140d4c,29881360,is_a,0
a7140d4c,8e7163ba,is_a,0
af53a2d7,c9e909c8,is_a,0
af53a2d7,94566313,is_a,0
af53a2d7,f5bf385b,is_a,0
af53a2d7,1efd7ef4,is_a,0
af53a2d7,a7b77391,is_a,0
af53a2d7,bcb7e62c,is_a,0
af53a2d7,96dc2e42,is_a,0
af53a2d7,caa6617f,is_a,0
af53a2d7,944c5bff,is_a,0
a734ad0f,b28e843b,is_a,0
a734ad0f,19bd3630,is_a,0
a734ad0f,454b32db,is_a,0
a734ad0f,1ea09f76,is_a,0
a734ad0f,8edae7f4,is_a,0
a734ad0f,86cbd563,is_a,0
a734ad0f,a8c1b489,is_a,0
a734ad0f,0ad0e076,is_a,0
a734ad0f,fb7a7eae,is_a,0
a734ad0f,82d1895d,is_a,0
e878e932,ac3a48ff,is_a,0
e878e932,97b7f5de,is_a,0
e878e932,ae8865a6,is_a,0
e878e932,30a98fc0,is_a,0
e878e932,90fe0e33,is_a,0
e878e932,b43ed80d,is_a,0
e878e932,c150d0b9,is_a,0
e878e932,62c0cf77,is_a,0
e878e932,b089145d,is_a,0
e878e932,d8de1053,is_a,0
97b7f5de,5476b365,is_a,0
97b7f5de,eee15cb4,is_a,0
97b7f5de,5877d304,is_a,0
97b7f5de,489b9397,is_a,0
97b7f5de,4895059a,is_a,0
97b7f5de,c6c23f0a,is_a,0
97b7f5de,fdd1af40,is_a,0
023a6165,09f12cbd,is_a,0
023a6165,d65b7606,is_a,0
023a6165,8ed9e941,is_a,0
023a6165,a7140d4c,is_a,0
023a6165,09760830,is_a,0
023a6165,93146398,is_a,0
023a6165,dd941ea8,is_a,0
023a6165,5e2e1a8c,is_a,0
023a6165,78429b5a,is_a,0
023a6165,93236c1f,is_a,0
023a6165,fa39744c,is_a,0
023a6165,b53c430e,is_a,0
023a6165,1fc9df53,is_a,0
023a6165,9de853d6,is_a,0
023a6165,e2db4774,is_a,0
023a6165,13a4ba2f,is_a,0
023a6165,a5fbf0fc,is_a,0
023a6165,9d00186f,is_a,0
023a6165,dc2f5cd6,is_a,0
023a6165,7eb46199,is_a,0
d8de1053,97b7f5de,is_a,0
d8de1053,ae8865a6,is_a,0
d8de1053,d729ccb7,is_a,0
d8de1053,3bbd3727,is_a,0
d8de1053,c03f07e7,is_a,0
32b3f11f,72d162bf,is_a,0
32b3f11f,c814fd1e,is_a,0
32b3f11f,0a2d8317,is_a,0
32b3f11f,85eb22d9,is_a,0
32b3f11f,78671be7,is_a,0
32b3f11f,d585e768,is_a,0
32b3f11f,dd45caf1,is_a,0
32b3f11f,90fe0e33,is_a,0
32b3f11f,12b8f39c,is_a,0
56abb0af,4b48a2ef,is_a,0
56abb0af,4bcd1abe,is_a,0
56abb0af,c0454728,is_a,0
56abb0af,023a6165,is_a,0
56abb0af,09f12cbd,is_a,0
852f3d69,d4707b59,is_a,0
852f3d69,2e174dbc,is_a,0
852f3d69,dbaf7490,is_a,0
852f3d69,e2db4774,is_a,0
852f3d69,7206d618,is_a,0
2a5e23c8,1c1dc9f9,is_a,0
2a5e23c8,9d443f60,is_a,0
2a5e23c8,42c68f7d,is_a,0
2a5e23c8,d6c2ee70,is_a,0
2a5e23c8,61bd4abe,is_a,0
d80cb012,d4707b59,is_a,0
d80cb012,2e174dbc,is_a,0
d80cb012,a7c3097a,is_a,0
d80cb012,1e1a9d83,is_a,0
d80cb012,8252c324,is_a,0
d80cb012,b6f28b17,is_a,0
d80cb012,eddbede8,is_a,0
d80cb012,6a994e92,is_a,0
d80cb012,8c23290f,is_a,0
d80cb012,1c1dc9f9,is_a,0
d80cb012,9d443f60,is_a,0
d80cb012,13f0d39c,is_a,0
d80cb012,a8da04d8,is_a,0
d80cb012,7206d618,is_a,0
0b2579c1,21a011f7,is_a,0
0b2579c1,fb22fcd3,is_a,0
0b2579c1,1ac0b4e2,is_a,0
0b2579c1,ae5537be,is_a,0
0b2579c1,52f0ac32,is_a,0
0b2579c1,c3ccb1f4,is_a,0
0b2579c1,154d4448,is_a,0
0b2579c1,817399f9,is_a,0
0572b566,a92a8219,is_a,0
0572b566,845c090b,is_a,0
0572b566,f17f23bc,is_a,0
0572b566,45db7633,is_a,0
0572b566,04dcc520,is_a,0
0572b566,3da4539b,is_a,0
0572b566,d3b4ee52,is_a,0
0572b566,90e6af20,is_a,0
914f4b57,6a36ae84,is_a,0
914f4b57,9885945f,is_a,0
914f4b57,a7c3097a,is_a,0
914f4b57,65ac2633,is_a,0
914f4b57,a93dd1f9,is_a,0
914f4b57,2eb4815a,is_a,0
914f4b57,12800646,is_a,0
914f4b57,2d0cdaf3,is_a,0
914f4b57,7b1c1680,is_a,0
088b2c2b,8252c324,is_a,0
088b2c2b,1e1a9d83,is_a,0
088b2c2b,6e7f5d1f,is_a,0
088b2c2b,b14ca812,is_a,0
088b2c2b,8720994a,is_a,0
088b2c2b,ee3aad5c,is_a,0
088b2c2b,4fa5fa04,is_a,0
088b2c2b,66ebf7b2,is_a,0
088b2c2b,9c9f50ac,is_a,0
088b2c2b,669243e2,is_a,0
2ee02baa,8d269265,is_a,0
2ee02baa,77cfefed,is_a,0
2ee02baa,af787979,is_a,0
2ee02baa,cbd9ceb1,is_a,0
dc5fd0ec,6a745f96,is_a,0
dc5fd0ec,6caffc96,is_a,0
dc5fd0ec,43b63eca,is_a,0
dc5fd0ec,c7b2b404,is_a,0
dc5fd0ec,c9fc6e67,is_a,0
dc5fd0ec,e56f87eb,is_a,0
dc5fd0ec,d0193351,is_a,0
9afa6182,218b8ce5,is_a,0
