id,topic,parentid,expanded,depth,importance
9413b71c,Degenerate states,c4f9a29f,skipped,6,8
a1aefa4c,Continuum spectrum,c4f9a29f,skipped,6,7
2d2bf521,Discrete spectrum,c4f9a29f,skipped,6,7
25bc3d08,Parity eigenstates,c4f9a29f,skipped,6,6
3c7a1529,Spin eigenstates,c4f9a29f,skipped,6,6
83cb71f3,Spectral Theorem,a852605a,skipped,6,10
19abae34,Hermitian Matrices,a852605a,skipped,6,9
72b43030,Observable Operators,a852605a,skipped,6,8
b5fa06f5,Unitary Evolution,a852605a,skipped,6,7
8edb9ad2,Finite-dimensional unitaries,fb2fe0f4,skipped,6,9
06919a31,Infinite-dimensional unitaries,fb2fe0f4,skipped,6,9
6b4f6734,Time-evolution operators,fb2fe0f4,skipped,6,8
698af407,Scattering matrices,fb2fe0f4,skipped,6,7
ba0ba078,Quantum gates,fb2fe0f4,skipped,6,7
ffc9d865,Projective unitaries,fb2fe0f4,skipped,6,6
b131a62c,Local unitary group,fb2fe0f4,skipped,6,6
a49c78bc,Orthogonal projections,035f7c41,skipped,6,10
35b5297c,Oblique projections,035f7c41,skipped,6,7
89024218,Rank-one projectors,035f7c41,skipped,6,8
65c7f7e3,Spectral projections,035f7c41,skipped,6,9
94b5cf4d,Spin projectors,035f7c41,skipped,6,7
9ac780f3,Momentum projectors,035f7c41,skipped,6,6
38947162,Position projectors,035f7c41,skipped,6,6
1f01e0e9,Time-evolution projectors,035f7c41,skipped,6,3
1d0b5371,POVM elements,035f7c41,skipped,6,2
6b6e8d2a,Gauge projectors,035f7c41,skipped,6,5
3e336351,Positive definite forms,7264912b,skipped,6,9
8ef8c75c,Negative definite forms,7264912b,skipped,6,8
fb5e69fc,Indefinite forms,7264912b,skipped,6,8
6e5f0bf0,Sesquilinear forms,7264912b,skipped,6,7
ba37d198,Quadratic forms,7264912b,skipped,6,7
ed2db009,Norm-boundedness,95990830,skipped,6,9
e7b9804c,Operator norm,95990830,skipped,6,9
a5da7fd6,Self-adjoint bounded,95990830,skipped,6,8
131423ac,Normal operators,95990830,skipped,6,8
64d56910,Compact operators,95990830,skipped,6,7
75c491da,Bounded spectra,95990830,skipped,6,6
4244b271,Bounded perturbations,95990830,skipped,6,6
aebc1426,Differential operators,6b1f6c87,skipped,6,8
ff3e6dec,Momentum operator,6b1f6c87,skipped,6,8
d9b74f57,Position operator,6b1f6c87,skipped,6,8
94016afc,Hamiltonian operator,6b1f6c87,skipped,6,9
908e18db,Domain theory,6b1f6c87,skipped,6,6
6af6e2c7,Essential spectrum,6b1f6c87,skipped,6,6
5bd2b426,Symmetric operators,6b1f6c87,skipped,6,6
0f21becd,Completely positive maps,14020ed4,skipped,6,7
2368d922,Operator monotone functions,14020ed4,skipped,6,6
486d2f78,Canonical Commutators,48562ce0,skipped,6,10
5a86c9a2,Commutator Algebra,48562ce0,skipped,6,9
3d6f43d3,Uncertainty Relations,48562ce0,skipped,6,8
84537841,Lie Algebra Commutators,48562ce0,skipped,6,7
219b5c8c,Operator Ordering,48562ce0,skipped,6,6
24ee416e,C*-algebras,f2c4b301,skipped,6,9
72435b46,von Neumann algebras,f2c4b301,skipped,6,9
78171057,Commutative algebras,f2c4b301,skipped,6,7
f143eb6b,Jordan algebras,f2c4b301,skipped,6,6
8e2bfa8b,Operator topologies,f2c4b301,skipped,6,6
461baacc,Algebraic structures,f2c4b301,skipped,6,7
cc9fdf4c,Trace operations,cb0c24e0,skipped,6,7
31cb871a,Eigenvalue decomposition,cb0c24e0,skipped,6,7
01cf9cf1,Partial trace,cb0c24e0,skipped,6,7
4e9f6c2a,Reduced density matrices,cb0c24e0,skipped,6,6
e26aa3e6,Bloch sphere representation,cb0c24e0,skipped,6,5
36bb224a,Bosonic creation,5af619b2,skipped,6,10
c7a43b78,Fermionic creation,5af619b2,skipped,6,10
8e6f2ed8,Position-space form,5af619b2,skipped,6,7
2f436eb1,Momentum-space form,5af619b2,skipped,6,7
2dd47cd7,Ladder algebra,5af619b2,skipped,6,8
ad5eac56,Field operators,5af619b2,skipped,6,9
79c482eb,Spin creation,5af619b2,skipped,6,6
dc1217ef,Color creation,5af619b2,skipped,6,6
23a36b2f,Boson annihilation operators,462008da,skipped,6,9
6932332e,Fermion annihilation operators,462008da,skipped,6,9
386277ed,Ladder operator algebra,462008da,skipped,6,8
31a79d84,Field operator annihilation,462008da,skipped,6,7
6deda264,Coherent state annihilation,462008da,skipped,6,6
0b0bb179,Number operator,a52a451a,skipped,6,8
bc77aa4e,Commutation relations,a52a451a,skipped,6,7
45624fe9,Fock space,a52a451a,skipped,6,7
ed1632b0,Schrödinger picture,027d3af6,skipped,6,9
a412b4fd,Heisenberg picture,027d3af6,skipped,6,9
ac5f5286,Interaction picture,027d3af6,skipped,6,8
54bc586f,Unitary properties,027d3af6,skipped,6,8
b227d65c,Time-ordering,027d3af6,skipped,6,8
0c6f33bc,Dyson series,027d3af6,skipped,6,7
486262af,Magnus expansion,027d3af6,skipped,6,6
16783946,Nonunitary evolution,027d3af6,skipped,6,6
41f1d819,Floquet operator,027d3af6,skipped,6,6
1030e3c4,Adiabatic evolution,027d3af6,skipped,6,6
e53607b7,S-Matrix,452cb72b,skipped,6,10
eea7c61a,Unitarity,452cb72b,skipped,6,9
7b4d2085,Optical Theorem,452cb72b,skipped,6,8
95b20fb8,Cross Sections,452cb72b,skipped,6,7
3fe44222,Born Approximation,452cb72b,skipped,6,6
8665fc3e,Parity operator,e60364e0,skipped,6,8
da4cf699,Time reversal,e60364e0,skipped,6,8
730ee22a,Charge conjugation,e60364e0,skipped,6,7
4cf5d418,Translation operators,e60364e0,skipped,6,7
61156d93,Rotation operators,e60364e0,skipped,6,7
55be51d1,Inversion operators,e60364e0,skipped,6,6
3375f3da,Hermitian operators,0f7655cc,skipped,6,8
de30ceea,POVM operators,0f7655cc,skipped,6,7
e2c1b7da,Kraus Operators,2af1f8c3,skipped,6,9
ce52f6ed,Lindblad Operators,2af1f8c3,skipped,6,8
6f043027,Choi Matrices,2af1f8c3,skipped,6,7
cd657c6f,CP Maps,2af1f8c3,skipped,6,9
c75aa16a,Trace Preservation,2af1f8c3,skipped,6,6
d3630f7e,Nuclear operators,c0af1ef5,skipped,6,8
ce69bc84,Hilbert-Schmidt operators,c0af1ef5,skipped,6,8
ad6308cb,Schatten classes,c0af1ef5,skipped,6,7
14ad8af9,Trace norm,c0af1ef5,skipped,6,6
82ee2528,von Neumann-Wigner,858153ce,skipped,6,7
6a080dd4,Objective Collapse,858153ce,skipped,6,6
2ec12121,Quantum Zeno,858153ce,skipped,6,5
931a529c,Compatible Observables,173b4ef3,skipped,6,6
3a133f43,Complete Sets,173b4ef3,skipped,6,6
b634c9d0,Probability Postulate,0c5d0e83,skipped,6,9
e171a538,Projective Measurements,0c5d0e83,skipped,6,8
e08feb9e,POVM Formalism,0c5d0e83,skipped,6,9
e47f68e5,Spectral Decomposition,0c5d0e83,skipped,6,7
4c0ba1b2,State Update,0c5d0e83,skipped,6,7
dd7f706c,Quantum Frequencies,0c5d0e83,skipped,6,6
318c2c54,Decoherence Dynamics,fdb56761,skipped,6,8
b73214d5,Preferred Basis,fdb56761,skipped,6,8
0dccafee,Macroobjectification,fdb56761,skipped,6,7
bc67e045,Outcome Definiteness,fdb56761,skipped,6,7
5e5fcde4,Problem of Tails,fdb56761,skipped,6,6
df4372f2,Wigner’s Friend,fdb56761,skipped,6,6
624c2550,Environmental Decoherence,00400bca,skipped,6,8
e592b335,Decoherence Timescales,00400bca,skipped,6,7
43ca3d81,Einselection,00400bca,skipped,6,6
224af6c5,Decoherence Models,00400bca,skipped,6,6
d9bb6e6d,State Collapse,443969e8,skipped,6,9
c3daebb2,Eigenvalue Selection,443969e8,skipped,6,8
55e3e157,Born Rule Link,443969e8,skipped,6,7
bc09d0c6,Measurement Basis,443969e8,skipped,6,6
044300da,Non-unitary Evolution,443969e8,skipped,6,6
8ee2bca3,Φ+ State,8059fae1,skipped,6,8
4ab8e6eb,Φ- State,8059fae1,skipped,6,8
15a6ccfc,Ψ+ State,8059fae1,skipped,6,8
5432357d,Ψ- State,8059fae1,skipped,6,8
bba237f9,Measurement Properties,8059fae1,skipped,6,7
621f33c1,Local Operations,8059fae1,skipped,6,6
a2b71f90,Fidelity Analysis,8d50a5c0,skipped,6,8
88af5215,Entanglement Resource,8d50a5c0,skipped,6,9
5bc98773,Experimental Realizations,8d50a5c0,skipped,6,6
1b1406dd,Local Realism,a0fbed56,skipped,6,8
d86edd39,Hidden Variables,a0fbed56,skipped,6,8
357595f7,Quantum Nonlocality,a0fbed56,skipped,6,8
b026b165,EPR Gedankenexperiment,a0fbed56,skipped,6,7
34758c5b,Completeness Problem,a0fbed56,skipped,6,6
ef1871d9,Bell-state projection,4ab4372e,skipped,6,9
f1a66cd5,Heralded entanglement,4ab4372e,skipped,6,8
8938f1de,Quantum repeaters,4ab4372e,skipped,6,7
4bc92cf1,Time-reversed teleportation,4ab4372e,skipped,6,7
f9c11300,Mode entanglement swapping,4ab4372e,skipped,6,6
2dca2875,Multipartite extension,4ab4372e,skipped,6,6
b0f6c21c,Dephasing,28aa9c38,skipped,6,9
c1e6b601,Measurement Backaction,28aa9c38,skipped,6,6
cab5dc76,Pauli matrices,2dbff686,skipped,6,10
ec45e18f,Spin angular momentum,2dbff686,skipped,6,9
3449ca7d,Raising and lowering,2dbff686,skipped,6,9
e74a7989,Spin commutators,2dbff686,skipped,6,8
81438dfc,Spin projection,2dbff686,skipped,6,8
43a692da,Total spin,2dbff686,skipped,6,7
7c26d4f8,Rotation generators,2dbff686,skipped,6,7
4874dac3,Spinor basis,2dbff686,skipped,6,6
51ba1b06,Spin coupling,2dbff686,skipped,6,6
8399b7cd,Spin-up state,32b76e3a,skipped,6,9
70aed4c5,Spin-down state,32b76e3a,skipped,6,9
c0c42a50,Entangled spin states,32b76e3a,skipped,6,7
a1a45196,Mixed spin states,32b76e3a,skipped,6,6
98c4f0ac,Anyon Statistics,5aff425e,skipped,6,8
4e90581f,Spin-Statistics Theorem,5aff425e,skipped,6,9
28d9efb6,Stern–Gerlach setup,4971893c,skipped,6,9
1e9f2a60,POVM measurements,4971893c,skipped,6,8
ee4803b3,Tomographic schemes,4971893c,skipped,6,7
14f99bd7,Sequential measurements,4971893c,skipped,6,7
0f32aa3a,Joint measurements,4971893c,skipped,6,7
45b4165c,Weak measurements,4971893c,skipped,6,7
a26dfb51,Measurement bases,4971893c,skipped,6,8
15e9c58e,Detector modeling,4971893c,skipped,6,6
27360897,Atomic SOC,e85aaa38,skipped,6,9
c9c92286,Solid-State SOC,e85aaa38,skipped,6,8
bab1465a,Relativistic SOC,e85aaa38,skipped,6,7
1945a758,Topological SOC,e85aaa38,skipped,6,6
c7345d65,Zeeman term,5e5994c3,skipped,6,9
8352f7b2,Exchange term,5e5994c3,skipped,6,9
387892a0,Anisotropy terms,5e5994c3,skipped,6,8
69e959fb,Hyperfine coupling,5e5994c3,skipped,6,7
b44ac082,Dipolar coupling,5e5994c3,skipped,6,7
dad0182d,XY model,5e5994c3,skipped,6,6
054de9c7,Single-ion terms,5e5994c3,skipped,6,6
fc43f503,Kitaev interaction,5e5994c3,skipped,6,6
cfbbb6d4,EPR pairs,05519a71,skipped,6,8
700c77d5,Spin singlets,05519a71,skipped,6,8
57bcfa1f,Spin triplets,05519a71,skipped,6,7
d7a1d66b,Concurrence,05519a71,skipped,6,6
f6eeeea3,Negativity,05519a71,skipped,6,5
321c720a,Spinor representations,42f4283b,skipped,6,9
d4e82c69,SU(2) representations,42f4283b,skipped,6,8
ba1369fa,SO(3) representations,42f4283b,skipped,6,7
e2b75b5e,Irreducible representations,42f4283b,skipped,6,8
ee369335,Reducible representations,42f4283b,skipped,6,6
00814bc7,Matrix representations,42f4283b,skipped,6,7
38799ed1,Spin-j representations,42f4283b,skipped,6,7
c30bffdb,Wigner D-matrices,42f4283b,skipped,6,6
eab295f8,Orbital moment,e5d9bcfa,skipped,6,8
73c3f15f,Spin moment,e5d9bcfa,skipped,6,9
90834f0a,Nuclear moment,e5d9bcfa,skipped,6,7
376066c0,Gyromagnetic ratio,e5d9bcfa,skipped,6,7
97b43d0d,WKB approximation,d79fff90,skipped,6,9
4d20a339,Transfer matrices,d79fff90,skipped,6,8
44cb9fae,Instanton methods,d79fff90,skipped,6,7
805d0940,Tight-binding models,d79fff90,skipped,6,7
9bc1ca4c,Multi-barrier systems,d79fff90,skipped,6,6
f8cca628,Time-dependent tunneling,d79fff90,skipped,6,7
e45a1740,Semiclassical tunneling,d79fff90,skipped,6,8
8cc21489,Tunneling rates,d79fff90,skipped,6,8
c3828726,Barrier penetration,d79fff90,skipped,6,9
fe5cba13,Quantum decay,d79fff90,skipped,6,6
32153bed,Nonadiabatic tunneling,d79fff90,skipped,6,6
29e0efa9,Spin-dependent tunneling,d79fff90,skipped,6,6
311e3c23,Many-body tunneling,d79fff90,skipped,6,7
13a380d0,Field emission,d79fff90,skipped,6,6
8575b3a2,STM Theory,8862bd97,skipped,6,9
9659e025,Tunneling Current,8862bd97,skipped,6,8
867f09ca,Tip-Sample Interaction,8862bd97,skipped,6,8
410fd21a,Spectroscopy Modes,8862bd97,skipped,6,7
7b874a6c,Atomic Manipulation,8862bd97,skipped,6,6
689cc226,Electronic States,8862bd97,skipped,6,6
84944d8d,DC Josephson effect,eb069cea,skipped,6,9
209553b7,AC Josephson effect,eb069cea,skipped,6,9
b5458a6f,Josephson relations,eb069cea,skipped,6,8
07693bbf,Josephson junctions,eb069cea,skipped,6,8
32351db7,Macroscopic phase coherence,eb069cea,skipped,6,7
e1399f27,Quantum phase slip,eb069cea,skipped,6,6
b9b41989,Shapiro steps,eb069cea,skipped,6,6
bb016914,Fiske resonances,eb069cea,skipped,6,6
0b5e366c,Proximity effect,eb069cea,skipped,6,6
1a62c4c8,Andreev bound states,eb069cea,skipped,6,6
9f3360cc,SQUID interferometry,eb069cea,skipped,6,6
ac7bfffd,Double Barrier Tunneling,e2d1babb,skipped,6,8
9cf1c6c8,Superlattice Tunneling,e2d1babb,skipped,6,7
c6a78597,Tunneling Diodes,e2d1babb,skipped,6,7
96c1054c,Fowler-Nordheim Tunneling,e2d1babb,skipped,6,6
82464b62,Sequential Tunneling,e2d1babb,skipped,6,6
b91f57fe,Coherent Tunneling,e2d1babb,skipped,6,5
7037b312,Incoherent Tunneling,e2d1babb,skipped,6,4
2dd0c66f,Frustrated Tunneling,43f1ca75,skipped,6,8
86630cc8,Near-Field Optics,43f1ca75,skipped,6,7
0c3bcd89,Quantum Optics Link,43f1ca75,skipped,6,6
977c4adf,Fission Tunneling,94722d18,skipped,6,8
1d56a5e2,Fusion Tunneling,94722d18,skipped,6,8
275d9a08,Proton Tunneling,94722d18,skipped,6,7
d98dd9c6,Beta Tunneling,94722d18,skipped,6,5
06586b70,State Superposition,992466a8,skipped,6,10
3d0beb05,Basis Dependence,992466a8,skipped,6,9
f4602bdd,Linear Combination,992466a8,skipped,6,9
25ec0758,Interference Effects,992466a8,skipped,6,8
58ccb35f,Measurement Collapse,992466a8,skipped,6,8
21ccce24,Decoherence Mechanism,992466a8,skipped,6,8
3c5b1b41,Mixed vs Pure,992466a8,skipped,6,7
74361232,Superselection Rules,992466a8,skipped,6,6
7bcac4cd,State additivity,e271a3ee,skipped,6,9
e305c28f,Operator linearity,e271a3ee,skipped,6,9
bf9454a3,Hilbert space,e271a3ee,skipped,6,8
69ba2259,Basis expansion,e271a3ee,skipped,6,8
a5b058bb,Superposition principle,e271a3ee,skipped,6,7
62aeb271,Interference terms,e271a3ee,skipped,6,7
44ea274a,Density matrices,e271a3ee,skipped,6,7
7caf310a,Quantum amplitudes,e271a3ee,skipped,6,6
83950705,Constructive Interference,13843be9,skipped,6,8
e71a7d71,Destructive Interference,13843be9,skipped,6,8
fd90233a,Standing Waves,13843be9,skipped,6,9
6cdff8af,Beat Phenomena,13843be9,skipped,6,7
67ecd6a6,Wave Packets,13843be9,skipped,6,7
37457f08,Phase Relations,13843be9,skipped,6,6
e1267177,Amplitude Modulation,13843be9,skipped,6,5
162cb40b,Frequency Modulation,13843be9,skipped,6,5
19116b05,Gravitational,702bd93b,skipped,6,8
255dbfb5,Acoustic,702bd93b,skipped,6,6
30d92bde,Off-diagonal order,9aa66138,skipped,6,8
05376a82,Interference visibility,9aa66138,skipped,6,7
b4097586,Decoherence rate,9aa66138,skipped,6,7
3294fa50,Coherence length,9aa66138,skipped,6,6
b510927b,Density matrix,9aa66138,skipped,6,8
ef855e63,Bloch sphere,9aa66138,skipped,6,6
f56d2227,Wavefunction Constraints,b787f465,skipped,6,9
07bb7d5c,Phase Space Bounds,b787f465,skipped,6,7
8bf2241f,Energy-Time Analogs,b787f465,skipped,6,6
7fad34b9,Energy Fluctuations,36aff51d,skipped,6,9
1361a1e8,Decay Rates,36aff51d,skipped,6,8
8bfe5adb,Virtual Particles,36aff51d,skipped,6,7
8104b4d8,Angular operators,8d6555f1,skipped,6,9
439f7e82,Eigenvalues spectra,8d6555f1,skipped,6,8
8e0d8fe5,Uncertainty bounds,8d6555f1,skipped,6,8
d217cb42,Spin components,8d6555f1,skipped,6,8
84338e50,Orbital components,8d6555f1,skipped,6,8
a7c0a6ca,Spherical harmonics,8d6555f1,skipped,6,7
68925244,Representation theory,8d6555f1,skipped,6,7
8d85927a,Phase operator,9060bad9,skipped,6,9
1aeeaafb,Commutation relation,9060bad9,skipped,6,8
c1160fe9,Uncertainty relation,9060bad9,skipped,6,8
e5a6b913,Phase measurement,9060bad9,skipped,6,7
eb071417,Phase POVMs,9060bad9,skipped,6,7
e328ffb1,Pegg-Barnett formalism,9060bad9,skipped,6,7
47ce3ef1,Quantum phase noise,9060bad9,skipped,6,6
55211f86,Heisenberg bounds,882648e9,skipped,6,10
608829ed,Quantum Cramér–Rao,882648e9,skipped,6,9
bde501ad,Standard quantum limit,882648e9,skipped,6,9
f43e8b52,Quantum backaction,882648e9,skipped,6,8
2c1b65c7,Measurement-disturbance,882648e9,skipped,6,8
259b039b,Time–energy limits,882648e9,skipped,6,7
b4478ee0,Quantum Zeno limits,882648e9,skipped,6,6
80f41cca,Noise spectral limits,882648e9,skipped,6,6
b74ff851,Multiparameter bounds,882648e9,skipped,6,6
46862c29,Qubit States,4e81aa9e,skipped,6,9
c960e0df,Statistical Mixtures,48675151,skipped,6,9
89110f04,Partial Traces,48675151,skipped,6,7
cd95e5eb,Ensemble Averaging,48675151,skipped,6,6
4fe38208,W States,c80ab71d,skipped,6,7
82eefb1a,Cluster States,c80ab71d,skipped,6,8
31cc5116,NOON States,c80ab71d,skipped,6,6
2a668a14,Glauber States,05284f40,skipped,6,10
cb0242bc,Displacement Operator,05284f40,skipped,6,9
979a9610,Minimum Uncertainty,05284f40,skipped,6,8
0b6a7a3b,Coherent State Basis,05284f40,skipped,6,7
2c9af95e,Spin Squeezed States,b0dceaa2,skipped,6,8
7fb83a74,Amplitude Squeezed States,b0dceaa2,skipped,6,7
26d4fbd7,Phase Squeezed States,b0dceaa2,skipped,6,7
6572c471,Two-Mode Squeezed States,b0dceaa2,skipped,6,7
5d1a5266,Multimode Squeezed States,b0dceaa2,skipped,6,6
3743a09b,Quadrature Squeezed States,b0dceaa2,skipped,6,6
1d35a451,Vacuum State,5184c661,skipped,6,9
8c3e2e82,Number States,5184c661,skipped,6,8
842e660c,Thermal States,5184c661,skipped,6,5
e58437b3,Thermal Environments,27991ecb,skipped,6,8
62259a36,Electromagnetic Environments,27991ecb,skipped,6,7
a706325c,Phononic Environments,27991ecb,skipped,6,7
7fad72da,Spin Environments,27991ecb,skipped,6,6
2c0cb291,Photonic Environments,27991ecb,skipped,6,6
66579e9f,Lindblad equation,87b8f324,skipped,6,10
3eba2e51,Redfield equation,87b8f324,skipped,6,8
4bb85fc4,GKS form,87b8f324,skipped,6,8
1f9bfda3,Quantum maps,87b8f324,skipped,6,8
13edced8,Non‑Markovianity,87b8f324,skipped,6,7
f7032eda,Decoherence rates,87b8f324,skipped,6,6
2ca30dc1,Dissipators,87b8f324,skipped,6,7
72150fc5,Einselected Basis,56a986d0,skipped,6,9
63bd59f5,Predictability Sieve,56a986d0,skipped,6,8
c63e87aa,Environment Monitoring,56a986d0,skipped,6,8
ccd7c8fa,Stable Pointer Observables,56a986d0,skipped,6,8
bf7bb6d8,Robustness Criteria,56a986d0,skipped,6,7
ed780e2a,Pointer State Dynamics,56a986d0,skipped,6,7
593ae831,Measurement Models,56a986d0,skipped,6,6
dc2a60bd,Markovian ESD,710a674d,skipped,6,9
eda6e4bb,Non-Markovian ESD,710a674d,skipped,6,9
272d6a74,Finite-temperature ESD,710a674d,skipped,6,8
d55596e8,Amplitude-damping ESD,710a674d,skipped,6,8
cd478b8f,Phase-damping ESD,710a674d,skipped,6,8
8fe5ca15,Depolarizing ESD,710a674d,skipped,6,7
22a27012,Common-bath ESD,710a674d,skipped,6,7
21e36e6a,Independent-bath ESD,710a674d,skipped,6,7
74f7037b,Multipartite ESD,710a674d,skipped,6,6
4e619e1f,Environment Selection,4e7bfcd5,skipped,6,9
a3e78520,Quantum Branching,4e7bfcd5,skipped,6,8
be638eb2,Information Fragmentation,4e7bfcd5,skipped,6,8
eb6d4630,Redundant Encoding,4e7bfcd5,skipped,6,6
dd2dc811,Objective Reality,4e7bfcd5,skipped,6,5
995f98af,T1 Time,fcf1a44f,skipped,6,9
a8bd1782,T2 Time,fcf1a44f,skipped,6,9
eedbd866,Dephasing Time,fcf1a44f,skipped,6,8
33063d51,Decoherence Mechanisms,fcf1a44f,skipped,6,7
12a79369,Material Dependence,fcf1a44f,skipped,6,6
7300171c,Double-slit interference,cb55a9c1,skipped,6,9
aeea0c01,Mach-Zehnder interference,cb55a9c1,skipped,6,8
da594bca,Multi-path interference,cb55a9c1,skipped,6,8
9cbf7def,Which-path information,cb55a9c1,skipped,6,7
008d7bfd,Path entanglement,cb55a9c1,skipped,6,6
80697f68,Matter-wave interference,cb55a9c1,skipped,6,8
47accddc,Hong–Ou–Mandel effect,cb55a9c1,skipped,6,7
19b83f13,Aharonov–Bohm interference,cb55a9c1,skipped,6,6
57955e4f,Neutron interferometry,cb55a9c1,skipped,6,6
e40ebc25,Atom interferometry,cb55a9c1,skipped,6,7
8e619ade,Entanglement Degradation,4caec984,skipped,6,7
01859671,Entanglement Revival,4caec984,skipped,6,6
d2906c06,Coherence Preservation,4caec984,skipped,6,6
d1390e9a,Gravitational Time Dilation,8d7939fd,skipped,6,9
c7def971,Velocity Time Dilation,8d7939fd,skipped,6,9
4d8e14ff,Twin Paradox,8d7939fd,skipped,6,7
1cda144f,Proper Time,8d7939fd,skipped,6,8
a3623a7b,Time Dilation Factor,8d7939fd,skipped,6,7
365dc927,Lorentz Factor,807541ad,skipped,6,9
0f406f7a,Proper Length,807541ad,skipped,6,8
cd857e35,Relativistic Measurements,807541ad,skipped,6,7
fcf67376,Simultaneity Effects,807541ad,skipped,6,6
640cdf39,Boost Transformations,55620675,skipped,6,10
dd0e4532,Velocity Addition,55620675,skipped,6,8
01eb7add,Energy–mass relation,a9623ab0,skipped,6,9
53f7b319,Velocity dependence,a9623ab0,skipped,6,8
9c90593e,Four-momentum,a9623ab0,skipped,6,8
b0960cb0,Invariant mass,a9623ab0,skipped,6,7
e977ec90,Photon effective mass,a9623ab0,skipped,6,7
9774bad5,Dynamics and force,a9623ab0,skipped,6,6
3e914a17,Additivity rules,a9623ab0,skipped,6,6
30f712ed,Mass Defect,9339229c,skipped,6,8
7068b8d2,Nuclear Binding,9339229c,skipped,6,8
c34e04c6,Particle Creation,9339229c,skipped,6,7
cd4a0bcb,Photon Mass,9339229c,skipped,6,6
331970f8,Relativity of Simultaneity,8f5a3180,skipped,6,9
d455a3e9,Simultaneity Surfaces,8f5a3180,skipped,6,7
f48bf2aa,Causal Structure,8f5a3180,skipped,6,8
e5468ef4,Reference Frame Dependence,8f5a3180,skipped,6,7
c4f3a0c6,Simultaneity Conventions,8f5a3180,skipped,6,6
801253e7,Four-Velocity,7a6aa941,skipped,6,8
71e37714,Four-Force,7a6aa941,skipped,6,7
6232fd70,Four-Acceleration,7a6aa941,skipped,6,6
b668c805,Four-Current,7a6aa941,skipped,6,7
99e3d2d0,Spacetime Intervals,7a6aa941,skipped,6,8
88f8ab4c,Energy–momentum,feb881f1,skipped,6,9
ffd66a9b,Mass–velocity,feb881f1,skipped,6,8
de6fe7ac,Momentum transform,feb881f1,skipped,6,7
e0401547,Momentum invariants,feb881f1,skipped,6,7
27edb0d1,Force relation,feb881f1,skipped,6,6
87a7a6df,Relativistic Kinetic Energy,4a975621,skipped,6,9
3fa7397b,Total Energy Formula,4a975621,skipped,6,8
b48b858d,Energy-Momentum Relation,4a975621,skipped,6,9
15cd6131,Invariant Mass Energy,4a975621,skipped,6,7
5c4a72ab,Future Light Cone,6c415918,skipped,6,9
3d844ed0,Past Light Cone,6c415918,skipped,6,9
0ef17f25,Null Geodesics,6c415918,skipped,6,7
599b8682,Spacelike Separation,6c415918,skipped,6,6
016b414b,Timelike Separation,6c415918,skipped,6,6
c285611b,Longitudinal shift,8601a67b,skipped,6,9
826a3929,Transverse shift,8601a67b,skipped,6,8
c73debfc,Aberration linkage,8601a67b,skipped,6,6
9edced96,Redshift blueshift,8601a67b,skipped,6,6
47ca5930,Field structure,7cb1fe89,skipped,6,9
a71f44b9,Matter sources,7cb1fe89,skipped,6,9
2c07efc9,Vacuum solutions,7cb1fe89,skipped,6,8
d43f2b51,Energy conditions,7cb1fe89,skipped,6,7
759fc04a,Initial value,7cb1fe89,skipped,6,7
9c8a609b,Bianchi identities,7cb1fe89,skipped,6,7
395c8be7,Weak field,7cb1fe89,skipped,6,6
93d026d7,Exact solutions,7cb1fe89,skipped,6,6
cbab46e0,Metric Tensor,46a45803,skipped,6,10
f7538670,Singularity Theorems,46a45803,skipped,6,6
5257f838,Timelike Geodesics,6be6b9e6,skipped,6,10
c6edf32d,Spacelike Geodesics,6be6b9e6,skipped,6,8
63d3a1ed,Geodesic Deviation,6be6b9e6,skipped,6,7
9b5022fe,Affine Parameters,6be6b9e6,skipped,6,6
a86eda44,Event Horizon,4614f52b,skipped,6,10
ac5362d7,Singularity,4614f52b,skipped,6,9
c6ba24a2,Hawking Radiation,4614f52b,skipped,6,8
068e2f42,Accretion Disk,4614f52b,skipped,6,7
f227a76b,Ergosphere,4614f52b,skipped,6,6
c7ef1736,Lense-Thirring Effect,983dd883,skipped,6,9
4d72cf76,Gravitomagnetic Field,983dd883,skipped,6,8
651643f9,Frame Dragging Metrics,983dd883,skipped,6,6
d8254595,Experimental Tests,983dd883,skipped,6,6
62267091,Spaghettification,6e5a4c29,skipped,6,9
0beb598e,Weak equivalence,ee5f9542,skipped,6,9
f1937aca,Einstein equivalence,ee5f9542,skipped,6,9
2e67f991,Strong equivalence,ee5f9542,skipped,6,8
397984a5,Universality of free-fall,ee5f9542,skipped,6,8
a9dc8fe1,Local Lorentz invariance,ee5f9542,skipped,6,7
1371c97a,Local position invariance,ee5f9542,skipped,6,7
fd6c25ed,Redshift tests,ee5f9542,skipped,6,6
6a7b5057,Eötvös parameter,ee5f9542,skipped,6,6
8f803ddf,Mass–energy relation,93c6ac4a,skipped,6,8
39367f85,Stress–energy tensor,93c6ac4a,skipped,6,8
aad2ec84,Dynamics of fluids,93c6ac4a,skipped,6,7
aade3669,Collisions,93c6ac4a,skipped,6,6
3581dc4b,Relativistic Velocity Addition,4a79075b,skipped,6,8
95650404,Relativistic Acceleration,4a79075b,skipped,6,6
3f1c0af7,Spacetime Vectors,c54c542f,skipped,6,9
6f1f4ddc,Minkowski Metric,c54c542f,skipped,6,8
9a0acf4a,Electromagnetic Field Tensor,c54c542f,skipped,6,6
