id,topic,path,depth
00917b60,Semiconductor thermo‑optics,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Semiconductor thermo‑optics,6
b8ffc55e,Glass thermo‑optics,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Glass thermo‑optics,6
e029907f,Liquid‑crystal thermo‑optics,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Liquid‑crystal thermo‑optics,6
563f07eb,Crystalline thermo‑optics,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Crystalline thermo‑optics,6
54c6d195,Metal thermo‑optics,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Metal thermo‑optics,6
108306d0,Temperature‑tunable metasurfaces,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Temperature‑tunable metasurfaces,6
f1b42c47,Thermo‑optic nonlinearity,Physical Sciences > Physics > Optics > Optical Materials > Thermo‑optic materials > Thermo‑optic nonlinearity,6
e5291b34,Inorganic Scintillators,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Inorganic Scintillators,6
767a95f4,Organic Scintillators,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Organic Scintillators,6
7158f928,Scintillation Mechanisms,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Scintillation Mechanisms,6
082d25e1,Light Output,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Light Output,6
3c80f798,Decay Kinetics,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Decay Kinetics,6
d1e090d3,Energy Resolution,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Energy Resolution,6
4dee3316,Radiation Hardness,Physical Sciences > Physics > Optics > Optical Materials > Scintillators > Radiation Hardness,6
e91b6c10,Transparent ceramics,Physical Sciences > Physics > Optics > Optical Materials > Optical ceramics > Transparent ceramics,6
4e4982c8,Laser ceramics,Physical Sciences > Physics > Optics > Optical Materials > Optical ceramics > Laser ceramics,6
9e19bf15,Scintillator ceramics,Physical Sciences > Physics > Optics > Optical Materials > Optical ceramics > Scintillator ceramics,6
15fd63af,Electro-optic ceramics,Physical Sciences > Physics > Optics > Optical Materials > Optical ceramics > Electro-optic ceramics,6
6e1b7903,Nonlinear optical ceramics,Physical Sciences > Physics > Optics > Optical Materials > Optical ceramics > Nonlinear optical ceramics,6
de3d6695,Phosphor ceramics,Physical Sciences > Physics > Optics > Optical Materials > Optical ceramics > Phosphor ceramics,6
166af4b3,Erbium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Erbium-doped,6
ad8dda86,Ytterbium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Ytterbium-doped,6
3ac2dc89,Neodymium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Neodymium-doped,6
c0bf3060,Thulium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Thulium-doped,6
49c6cbd7,Holmium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Holmium-doped,6
06194ba6,Praseodymium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Praseodymium-doped,6
4e1e8dfa,Dysprosium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Dysprosium-doped,6
39cdd8c4,Europium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Europium-doped,6
df38247d,Terbium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Terbium-doped,6
d0e172fb,Samarium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Samarium-doped,6
e4e512f6,Gadolinium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Gadolinium-doped,6
08ac7b1b,Lutetium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Lutetium-doped,6
7ad06dc3,Cerium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Cerium-doped,6
18ec5f4e,Promethium-doped,Physical Sciences > Physics > Optics > Optical Materials > Rare‑earth doped > Promethium-doped,6
482c0619,Nonlinear optical materials,Physical Sciences > Physics > Optics > Optical Materials > Ultrafast materials > Nonlinear optical materials,6
48085d11,Semiconductor heterostructures,Physical Sciences > Physics > Optics > Optical Materials > Ultrafast materials > Semiconductor heterostructures,6
44144d2f,Phase-change materials,Physical Sciences > Physics > Optics > Optical Materials > Ultrafast materials > Phase-change materials,6
771703c1,Excitonic optics,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Excitonic optics,6
5781e96c,Plasmonics 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Plasmonics 2D,6
ced203e8,Nonlinear 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Nonlinear 2D,6
5d5480cf,Polaritonics 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Polaritonics 2D,6
6fb4eeaa,Anisotropic 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Anisotropic 2D,6
ebdf1e36,Metasurfaces 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Metasurfaces 2D,6
952ec9cc,Quantum 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Quantum 2D,6
67e744c7,Waveguides 2D,Physical Sciences > Physics > Optics > Optical Materials > Two‑dimensional optics > Waveguides 2D,6
882118d7,Orbital Notation,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Orbital Notation,6
64e1d83b,Aufbau Principle,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Aufbau Principle,6
a53b3f16,Pauli Exclusion,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Pauli Exclusion,6
a6c8e0ec,Hund's Rule,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Hund's Rule,6
a9e3a0c4,Spin Configuration,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Spin Configuration,6
cb0ebc9f,Valence Electrons,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Valence Electrons,6
cda92034,Core Electrons,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Core Electrons,6
fae717ba,Electron Shielding,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Electron Shielding,6
cdff47f8,Configuration Exceptions,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Configuration > Configuration Exceptions,6
8fdba08c,s Orbitals,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > s Orbitals,6
4b6e2d18,p Orbitals,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > p Orbitals,6
f451b930,d Orbitals,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > d Orbitals,6
51c173c8,f Orbitals,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > f Orbitals,6
77d287c4,Orbital Hybridization,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > Orbital Hybridization,6
6079893f,Orbital Overlap,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > Orbital Overlap,6
2dd43d8d,Orbital Degeneracy,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Orbitals > Orbital Degeneracy,6
2440a92d,Principal Quantum Number,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Quantum Numbers > Principal Quantum Number,6
1ec2cf46,Azimuthal Quantum Number,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Quantum Numbers > Azimuthal Quantum Number,6
3a72f847,Magnetic Quantum Number,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Quantum Numbers > Magnetic Quantum Number,6
9e7e5b90,Spin Quantum Number,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Quantum Numbers > Spin Quantum Number,6
5c12992b,Principal shells,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Principal shells,6
5be3cfdd,Subshells,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Subshells,6
ecff195b,Energy ordering,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Energy ordering,6
aceda503,Shell capacity,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Shell capacity,6
6308b3ca,Effective charge,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Effective charge,6
b1faea36,Screening,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Screening,6
57d11d4c,Shell notation,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Electron Shells > Shell notation,6
fb9bcc42,Covalent Radius,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Radius > Covalent Radius,6
fd033643,Ionic Radius,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Radius > Ionic Radius,6
af630323,Van der Waals Radius,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Radius > Van der Waals Radius,6
54c95aec,Metallic Radius,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Radius > Metallic Radius,6
cf5e9c50,Effective Nuclear Charge,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Radius > Effective Nuclear Charge,6
cc7ec2e8,Quantum Mechanical Models,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Atomic Radius > Quantum Mechanical Models,6
34d2b8a3,First Ionization,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Ionization Energy > First Ionization,6
9779f4e9,Successive Ionization,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Ionization Energy > Successive Ionization,6
74e4fb1b,Trends Periodic Table,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Ionization Energy > Trends Periodic Table,6
54cd1fea,Orbital Penetration,Physical Sciences > Physics > Atomic Physics > Atomic Structure > Ionization Energy > Orbital Penetration,6
9bdc0d8c,Radiative Decay,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Spontaneous Emission > Radiative Decay,6
4bf2dece,Einstein Coefficients,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Spontaneous Emission > Einstein Coefficients,6
750a895a,Lifetime Calculation,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Spontaneous Emission > Lifetime Calculation,6
e3da282f,Transition Probabilities,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Spontaneous Emission > Transition Probabilities,6
b1d2dfa7,Cascade Processes,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Spontaneous Emission > Cascade Processes,6
1f809ca7,Laser Amplification,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Stimulated Emission > Laser Amplification,6
e3238185,Coherent Photons,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Stimulated Emission > Coherent Photons,6
0b2036c2,Population Inversion,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Stimulated Emission > Population Inversion,6
c327aad1,Emission Cross-Section,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Stimulated Emission > Emission Cross-Section,6
f43020c7,Stimulated Rate,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Stimulated Emission > Stimulated Rate,6
12619072,Electric Quadrupole,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Forbidden Transitions > Electric Quadrupole,6
f93fe45b,Spin-Forbidden,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Forbidden Transitions > Spin-Forbidden,6
dd590aff,Intercombination Lines,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Forbidden Transitions > Intercombination Lines,6
0dc9bdf6,Electric-dipole rules,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Electric-dipole rules,6
0d4f84f6,Magnetic-dipole rules,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Magnetic-dipole rules,6
e7dc2080,Electric-quadrupole rules,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Electric-quadrupole rules,6
276aeee2,Parity selection,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Parity selection,6
79eb95e4,Spin selection,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Spin selection,6
54266e25,Total angular momentum,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Total angular momentum,6
4d663283,Hyperfine selection,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Hyperfine selection,6
c850cc91,Zeeman selection,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Zeeman selection,6
e2baebf2,Stark selection,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Stark selection,6
baa7fab6,Molecular selection,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Selection Rules > Molecular selection,6
2a8fa21b,Transition Rates,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Radiative Transitions > Transition Rates,6
53ef1ed3,Auger Effect,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Non-radiative Transitions > Auger Effect,6
e765e571,Thermal Quenching,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Non-radiative Transitions > Thermal Quenching,6
461805ef,Collisional Deactivation,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Non-radiative Transitions > Collisional Deactivation,6
826e321e,Coster-Kronig Transitions,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Auger Transitions > Coster-Kronig Transitions,6
087b1763,Super Coster-Kronig,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Auger Transitions > Super Coster-Kronig,6
1790fcaa,Auger Yield,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Auger Transitions > Auger Yield,6
a9867316,Auger Spectroscopy,Physical Sciences > Physics > Atomic Physics > Electron Transitions > Auger Transitions > Auger Spectroscopy,6
f779e048,Line Profiles,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Emission Lines > Line Profiles,6
d07f45d1,Multiplet Structure,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Emission Lines > Multiplet Structure,6
b1996d46,Isotope Shifts,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Emission Lines > Isotope Shifts,6
8cf26e56,Line Strength,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Absorption Lines > Line Strength,6
0501c12e,Natural broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Natural broadening,6
561f76fb,Doppler broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Doppler broadening,6
fcec2647,Collisional broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Collisional broadening,6
01f9b64a,Stark broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Stark broadening,6
e5c1fdc0,Zeeman broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Zeeman broadening,6
d5ed7239,Turbulent broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Turbulent broadening,6
545f92bc,Instrumental broadening,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Line Broadening > Instrumental broadening,6
2516147c,Relativistic corrections,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Fine Structure > Relativistic corrections,6
c5543ae1,Darwin term,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Fine Structure > Darwin term,6
962a91b2,Fine-structure constant,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Fine Structure > Fine-structure constant,6
1ceee5be,Hyperfine splitting,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Fine Structure > Hyperfine splitting,6
9998462f,Normal Zeeman,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Zeeman Effect > Normal Zeeman,6
3d1af26d,Anomalous Zeeman,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Zeeman Effect > Anomalous Zeeman,6
e45b0591,Paschen-Back Effect,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Zeeman Effect > Paschen-Back Effect,6
9beeb838,Linear Stark effect,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > Linear Stark effect,6
f9f2c799,Quadratic Stark effect,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > Quadratic Stark effect,6
da10bb63,Static Stark effect,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > Static Stark effect,6
49b49c64,AC Stark effect,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > AC Stark effect,6
a9d2f8d9,Stark splitting patterns,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > Stark splitting patterns,6
64ff56eb,Stark shifts,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > Stark shifts,6
6997055a,Polarizability tensors,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Stark Effect > Polarizability tensors,6
f1c8d8bb,Lyman Series,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Spectral Series > Lyman Series,6
fbe5c17e,Balmer Series,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Spectral Series > Balmer Series,6
b4579d86,Paschen Series,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Spectral Series > Paschen Series,6
8fde24e6,Brackett Series,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Spectral Series > Brackett Series,6
ccae3aac,Pfund Series,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Spectral Series > Pfund Series,6
0b46e46a,Humphreys Series,Physical Sciences > Physics > Atomic Physics > Atomic Spectra > Spectral Series > Humphreys Series,6
c8e9deb6,Interaction Hamiltonian,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Magnetic Dipole Interaction > Interaction Hamiltonian,6
040a7605,Energy Shifts,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Magnetic Dipole Interaction > Energy Shifts,6
c586e1c1,Electron Spin,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Magnetic Dipole Interaction > Electron Spin,6
56a2dffb,Quadrupole Moment,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electric Quadrupole Interaction > Quadrupole Moment,6
f74ad292,Field Gradient,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electric Quadrupole Interaction > Field Gradient,6
d5dd5de7,Energy Shift,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electric Quadrupole Interaction > Energy Shift,6
920230d6,Nuclear Effects,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electric Quadrupole Interaction > Nuclear Effects,6
fa828a94,Molecular Systems,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electric Quadrupole Interaction > Molecular Systems,6
ac97b48d,Magnetic Moments,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Nuclear Spin > Magnetic Moments,6
39fec1ad,NMR Spectroscopy,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Nuclear Spin > NMR Spectroscopy,6
506bb103,Isotope Effects,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Nuclear Spin > Isotope Effects,6
e335c124,Isotropic Coupling,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electron Spin Coupling > Isotropic Coupling,6
a7c70b6d,Anisotropic Coupling,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electron Spin Coupling > Anisotropic Coupling,6
b353231a,g-Factor Effects,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Electron Spin Coupling > g-Factor Effects,6
ad37179f,Mass shift,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Mass shift,6
8761828e,Field shift,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Field shift,6
c29c0962,Specific mass shift,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Specific mass shift,6
1c74e9e7,Normal mass shift,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Normal mass shift,6
a1580686,Hyperfine anomaly,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Hyperfine anomaly,6
e28532ce,King plot analysis,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > King plot analysis,6
dda82dc0,Isotope shift theory,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Isotope shift theory,6
cc338858,Isotope shift measurement,Physical Sciences > Physics > Atomic Physics > Hyperfine Structure > Isotope Shift > Isotope shift measurement,6
4e46f1a7,Partial waves,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Partial waves,6
e6a18f62,Phase shifts,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Phase shifts,6
346888c1,Scattering lengths,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Scattering lengths,6
648f57a1,Differential cross-section,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Differential cross-section,6
062530ac,Total cross-section,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Total cross-section,6
f9aef732,Potential models,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Potential models,6
f05bbb1f,Quantum deflection,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Elastic Scattering > Quantum deflection,6
694d2a63,Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Inelastic Scattering > Excitation,6
b723b88c,Ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Inelastic Scattering > Ionization,6
8093da33,Dissociation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Inelastic Scattering > Dissociation,6
277831ae,Attachment,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Inelastic Scattering > Attachment,6
0239f1d7,Electron Impact Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Excitation Processes > Electron Impact Excitation,6
afa769e7,Photon Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Excitation Processes > Photon Excitation,6
ed2c8a13,Ion Impact Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Excitation Processes > Ion Impact Excitation,6
efd70b84,Resonant Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Excitation Processes > Resonant Excitation,6
376c9650,Rydberg Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Excitation Processes > Rydberg Excitation,6
3e422ad4,Autoionizing Excitation,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Excitation Processes > Autoionizing Excitation,6
2c8ba057,Ion Transfer,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Charge Transfer > Ion Transfer,6
ef7b52f9,Proton Transfer,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Charge Transfer > Proton Transfer,6
730b845b,Multiple Ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Charge Transfer > Multiple Ionization,6
415803b8,Auger Processes,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Charge Transfer > Auger Processes,6
953b5549,Single-photon ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Photoionization > Single-photon ionization,6
11611d2d,Tunnel ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Photoionization > Tunnel ionization,6
e9a281af,Above-threshold ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Photoionization > Above-threshold ionization,6
d93721e7,Resonant autoionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Photoionization > Resonant autoionization,6
ad27bb35,Inner-shell ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Photoionization > Inner-shell ionization,6
0f231f75,Time-resolved ionization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Photoionization > Time-resolved ionization,6
e076d3c1,Dielectronic recombination,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Recombination Processes > Dielectronic recombination,6
39c98543,Three-body recombination,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Recombination Processes > Three-body recombination,6
a6bfaf73,Mutual neutralization,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Recombination Processes > Mutual neutralization,6
f7509398,Interatomic Coulombic Decay,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Autoionization > Interatomic Coulombic Decay,6
09fef1f2,Configuration Interaction,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Autoionization > Configuration Interaction,6
38b04767,Autoionization Rates,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Autoionization > Autoionization Rates,6
2fbce2c9,Spectroscopic Signatures,Physical Sciences > Physics > Atomic Physics > Atomic Collisions > Autoionization > Spectroscopic Signatures,6
a9a70461,Energy Thresholds,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Electron Impact Ionization > Energy Thresholds,6
3dcfa2f7,Ionization Rates,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Electron Impact Ionization > Ionization Rates,6
4e66a32d,Electron Energy Loss,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Electron Impact Ionization > Electron Energy Loss,6
98fbf500,Tunneling Ionization,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Field Ionization > Tunneling Ionization,6
a2daec57,Over-the-Barrier,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Field Ionization > Over-the-Barrier,6
ca048962,Static Field,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Field Ionization > Static Field,6
87710f45,Laser-Induced,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Field Ionization > Laser-Induced,6
dae6d395,Field Enhancement,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Field Ionization > Field Enhancement,6
5bd46e51,Saha equilibrium,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Saha equilibrium,6
ea225647,Partition functions,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Partition functions,6
f7606d94,Electron density,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Electron density,6
6d621f7f,Ionization potential,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Ionization potential,6
dfff8161,Non-LTE effects,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Non-LTE effects,6
4b24e9b2,Collisional ionization,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Collisional ionization,6
eace0c2c,Recombination rates,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Recombination rates,6
503cb675,Plasma parameters,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Thermal Ionization > Plasma parameters,6
da3a2fba,Nonsequential Ionization,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Multiphoton Ionization > Nonsequential Ionization,6
1ffe477a,High Harmonic Generation,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Multiphoton Ionization > High Harmonic Generation,6
2ce8922c,Single Ionization,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Ion Impact Ionization > Single Ionization,6
645ddc28,Electron Emission,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Ion Impact Ionization > Electron Emission,6
a255377c,Target Fragmentation,Physical Sciences > Physics > Atomic Physics > Ionization Processes > Ion Impact Ionization > Target Fragmentation,6
3a441b55,Magic numbers,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Magic numbers,6
015a0e7b,Shell structure,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Shell structure,6
11023529,Shell gaps,Physical Sciences > Physics > Nuclear Physics > Nuclear structure > Nuclear shell model > Shell gaps,6
